step,layer,learning_rate,lr_multiplier,warmup_active,gradient_norm,update_norm,weight_norm,update_to_weight_ratio,peak_lr_counterfactual_ratio
43,hidden,0.00015,1.0,False,1.1847918222498441,0.018164683924448456,15.990152388973854,0.0011359919206882648,0.0011359919206882648
43,output_norm,0.00015,1.0,False,0.14554350828881346,0.0015293348730773036,15.983843659048077,9.568004453119029e-05,9.568004453119029e-05
43,output,0.00015,1.0,False,1.556093031717201,0.0038861365597691808,3.1322939290691076,0.0012406679091333261,0.0012406679091333261
44,input,0.00015,1.0,False,0.6685727836660063,0.006501246090851386,16.08217703565074,0.00040425161820066503,0.00040425161820066503
44,hidden_norm,0.00015,1.0,False,0.11247386757172362,0.0016224285341721455,16.003577814463497,0.00010137911365706292,0.00010137911365706292
44,hidden,0.00015,1.0,False,1.255536263005833,0.01814455927856203,15.990549302485459,0.0011347051896298376,0.0011347051896298376
44,output_norm,0.00015,1.0,False,0.13343798758244524,0.0015680360915289648,15.983697346874388,9.810221361802713e-05,9.810221361802713e-05
44,output,0.00015,1.0,False,1.6261393944826201,0.0038719060058247665,3.1321422845087246,0.0012361845836234332,0.0012361845836234332
45,input,0.00015,1.0,False,0.6883647123074225,0.006517309349676096,16.082004110100335,0.0004052547994054352,0.0004052547994054352
45,hidden_norm,0.00015,1.0,False,0.11113892115969487,0.0016273314362510109,16.00379679606438,0.00010168408515729224,0.00010168408515729224
45,hidden,0.00015,1.0,False,1.253441602527944,0.0181343748855971,15.990964310993686,0.0011340388567517366,0.0011340388567517366
45,output_norm,0.00015,1.0,False,0.12910561024005046,0.0015506879268983146,15.983570072693773,9.701761995885386e-05,9.701761995885386e-05
45,output,0.00015,1.0,False,1.643044740950893,0.003871829073128914,3.132013920905587,0.001236210684532787,0.001236210684532787
46,input,0.00015,1.0,False,0.6639294365617996,0.006490448164721306,16.081819370882943,0.00040358917203563643,0.00040358917203563643
46,hidden_norm,0.00015,1.0,False,0.11087544052319631,0.0016248026170015875,16.004031139799274,0.00010152458482544331,0.00010152458482544331
46,hidden,0.00015,1.0,False,1.2365740905077687,0.01806061226872482,15.991392306820831,0.0011293958601104046,0.0011293958601104046
46,output_norm,0.00015,1.0,False,0.13704405142715795,0.0015102733317107087,15.983452768710146,9.448980477280109e-05,9.448980477280109e-05
46,output,0.00015,1.0,False,1.5402138473053644,0.003829878578611573,3.131893527101865,0.0012228635952881823,0.0012228635952881823
47,input,0.00015,1.0,False,0.6659409081735951,0.006510646778124005,16.081631982246652,0.00040484987999423475,0.00040484987999423475
47,hidden_norm,0.00015,1.0,False,0.11282074014552917,0.001629845580086265,16.004250438765368,0.0001018382951655434,0.0001018382951655434
47,hidden,0.00015,1.0,False,1.2246678045344197,0.01803463185425846,15.991805674324887,0.0011277420587478353,0.0011277420587478353
47,output_norm,0.00015,1.0,False,0.14034158378753545,0.0015707513473857994,15.983341329280274,9.827427914013835e-05,9.827427914013835e-05
47,output,0.00015,1.0,False,1.5622587516897162,0.003805369788316353,3.131779690898172,0.0012150822100851547,0.0012150822100851547
48,input,0.00015,1.0,False,0.6872198942301431,0.006510865039634047,16.081438991753846,0.0004048683107881486,0.0004048683107881486
48,hidden_norm,0.00015,1.0,False,0.11075022688111101,0.0016135175945812754,16.004473003696646,0.00010081666507910582,0.00010081666507910582
48,hidden,0.00015,1.0,False,1.2404763200831566,0.018001522023386986,15.992225737429905,0.0011256420662731335,0.0011256420662731335
48,output_norm,0.00015,1.0,False,0.13158723005080247,0.0015548408038893408,15.983244210465859,9.72794248411238e-05,9.72794248411238e-05
48,output,0.00015,1.0,False,1.5676383576527486,0.003791688075194848,3.131671748614967,0.0012107552705266072,0.0012107552705266072
49,input,0.00015,1.0,False,0.6566172070572048,0.006459380721432764,16.081223860613278,0.0004016722096166645,0.0004016722096166645
49,hidden_norm,0.00015,1.0,False,0.11098144469578411,0.0015937032855651108,16.00472241646577,9.957706507458683e-05,9.957706507458683e-05
49,hidden,0.00015,1.0,False,1.221047897609932,0.017849815348894245,15.992670281716205,0.0011161247643116385,0.0011161247643116385
49,output_norm,0.00015,1.0,False,0.12128526587037346,0.0015150813982063942,15.983169421202035,9.479230046805389e-05,9.479230046805389e-05
49,output,0.00015,1.0,False,1.552979176212575,0.003756958060837507,3.1315818404731504,0.0011996997850357532,0.0011996997850357532
50,input,0.00015,1.0,False,0.6433890412236031,0.006437965882878623,16.081015271570198,0.00040034573527583005,0.00040034573527583005
50,hidden_norm,0.00015,1.0,False,0.11063335878714495,0.001609322579958957,16.004953822677347,0.00010055152909461788,0.00010055152909461788
50,hidden,0.00015,1.0,False,1.1790816065326346,0.017736676920575394,15.993102470893913,0.0011090204013170452,0.0011090204013170452
50,output_norm,0.00015,1.0,False,0.12488370051586233,0.0015289535844205066,15.983107095241342,9.566059811209815e-05,9.566059811209815e-05
50,output,0.00015,1.0,False,1.5772437453566932,0.0037522174019377383,3.131501575169558,0.0011982166739719973,0.0011982166739719973
51,input,0.00015,1.0,False,0.6346034728232746,0.0064114476294744056,16.080800306437556,0.00039870202398494675,0.00039870202398494675
51,hidden_norm,0.00015,1.0,False,0.10121642095426041,0.0016251745277031213,16.005188197445086,0.00010154048222704113,0.00010154048222704113
51,hidden,0.00015,1.0,False,1.1600879576643959,0.017619596709544872,15.993531600584953,0.0011016701720150692,0.0011016701720150692
51,output_norm,0.00015,1.0,False,0.11440894714225407,0.0015154348169876038,15.983085287840307,9.481491149524955e-05,9.481491149524955e-05
51,output,0.00015,1.0,False,1.5459582259951874,0.00374697587393707,3.1314656517393797,0.0011965565938287727,0.0011965565938287727
52,input,0.00015,1.0,False,0.6380260275318312,0.006403928902765895,16.080580422020073,0.0003982399101711915,0.0003982399101711915
52,hidden_norm,0.00015,1.0,False,0.10439096067440048,0.0016364489717867862,16.00542010851211,0.00010224342508301167,0.00010224342508301167
52,hidden,0.00015,1.0,False,1.1806986323908204,0.017601904770815822,15.993959365943862,0.0011005345435787326,0.0011005345435787326
52,output_norm,0.00015,1.0,False,0.139109467607562,0.0015557043110838473,15.983073653716522,9.733448927216208e-05,9.733448927216208e-05
52,output,0.00015,1.0,False,1.495948712524648,0.003720046834214791,3.131437613828722,0.0011879677301526671,0.0011879677301526671
53,input,0.00015,1.0,False,0.6415004124539757,0.006392808878065613,16.080358963154055,0.00039755386634800015,0.00039755386634800015
53,hidden_norm,0.00015,1.0,False,0.10145078445972604,0.0016429438693688835,16.005647585803647,0.00010264775983360444,0.00010264775983360444
53,hidden,0.00015,1.0,False,1.193010727131537,0.017588509709527307,15.994381068415274,0.0010996680418137606,0.0010996680418137606
53,output_norm,0.00015,1.0,False,0.1198430348273069,0.0015646697676439283,15.983091169799392,9.789531643293297e-05,9.789531643293297e-05
53,output,0.00015,1.0,False,1.5459526232433811,0.0037429504157523775,3.1314330316582284,0.0011952835580106033,0.0011952835580106033
54,input,0.00015,1.0,False,0.6594142276207778,0.006388338428948758,16.080123439376674,0.0003972816784046027,0.0003972816784046027
54,hidden_norm,0.00015,1.0,False,0.10907064619705721,0.0016677347498751936,16.005899301147057,0.000104195004510348,0.000104195004510348
54,hidden,0.00015,1.0,False,1.2044289371819645,0.01752881460667372,15.994817308491909,0.0010959058968036718,0.0010959058968036718
54,output_norm,0.00015,1.0,False,0.13195332844177007,0.0016022081312818059,15.983124067383015,0.00010024373986756784,0.00010024373986756784
54,output,0.00015,1.0,False,1.5173857010891258,0.00372316811773871,3.1314473424561844,0.0011889607937071052,0.0011889607937071052
55,input,0.00015,1.0,False,0.6557736111359185,0.006383383962516568,16.07988693789056,0.00039697940583616887,0.00039697940583616887
55,hidden_norm,0.00015,1.0,False,0.10369995656376874,0.0016546724632714406,16.00614807486612,0.00010337730574101795,0.00010337730574101795
55,hidden,0.00015,1.0,False,1.1833370035630302,0.01745388720755975,15.995249612086504,0.001091191924530584,0.001091191924530584
55,output_norm,0.00015,1.0,False,0.12849423692658132,0.0016088772184696155,15.98317746793014,0.00010066066160485227,0.00010066066160485227
55,output,0.00015,1.0,False,1.5469556409318332,0.003702632389431065,3.1314744840542943,0.0011823926422792682,0.0011823926422792682
56,input,0.00015,1.0,False,0.6348467903578754,0.006337487488830247,16.079635475031452,0.00039413129101534256,0.00039413129101534256
56,hidden_norm,0.00015,1.0,False,0.10959456001143973,0.0016484119611684782,16.00640967407553,0.00010298449150894197,0.00010298449150894197
56,hidden,0.00015,1.0,False,1.1871781564806136,0.017330690414767917,15.995697942702192,0.0010834594699679733,0.0010834594699679733
56,output_norm,0.00015,1.0,False,0.1324187615129732,0.0016073130725312963,15.98323754919682,0.00010056242157347314,0.00010056242157347314
56,output,0.00015,1.0,False,1.4961276519961466,0.003641311284629438,3.1315117270852695,0.001162796630501102,0.001162796630501102
57,input,0.00015,1.0,False,0.650394578400825,0.006322253886721629,16.079389421998748,0.00039318992287555045,0.00039318992287555045
57,hidden_norm,0.00015,1.0,False,0.10675001179099596,0.00161724636783086,16.006671007250542,0.00010103577234131295,0.00010103577234131295
57,hidden,0.00015,1.0,False,1.169846377426535,0.01720621711181918,15.996135770215755,0.0010756483540141336,0.0010756483540141336
57,output_norm,0.00015,1.0,False,0.12792303658021284,0.0015908801932891965,15.983331231696848,9.953370609840656e-05,9.953370609840656e-05
57,output,0.00015,1.0,False,1.4951137571381903,0.003607587112571859,3.1315739656454564,0.0011520044399871904,0.0011520044399871904
58,input,0.00015,1.0,False,0.6425984719817156,0.006265631759317233,16.079134778989616,0.0003896746837090045,0.0003896746837090045
58,hidden_norm,0.00015,1.0,False,0.10418264930316953,0.0015900516057494422,16.00694375532061,9.933511543831838e-05,9.933511543831838e-05
58,hidden,0.00015,1.0,False,1.1543713375057085,0.017094359370988615,15.996571828808698,0.0010686264253321376,0.0010686264253321376
58,output_norm,0.00015,1.0,False,0.11514749724657719,0.0015447934820212081,15.983447743487682,9.664957816442457e-05,9.664957816442457e-05
58,output,0.00015,1.0,False,1.4845596509779935,0.003575408879860291,3.131654817562809,0.0011416995448568724,0.0011416995448568724
59,input,0.00015,1.0,False,0.6125028999072388,0.006212893809164023,16.0788724352729,0.000386401088395635,0.000386401088395635
59,hidden_norm,0.00015,1.0,False,0.0984817471239694,0.0015889769441385785,16.00721326594227,9.926630686675261e-05,9.926630686675261e-05
59,hidden,0.00015,1.0,False,1.1422571142529216,0.017023581709524244,15.997004656182039,0.0010641730796112187,0.0010641730796112187
59,output_norm,0.00015,1.0,False,0.10637698830694567,0.0015277557786756723,15.983590845897796,9.55827631853935e-05,9.55827631853935e-05
59,output,0.00015,1.0,False,1.451813207307477,0.0035768126896219355,3.1317607193768637,0.0011421091871711149,0.0011421091871711149
60,input,0.00015,1.0,False,0.6524142315185142,0.006247087999351235,16.078596343427268,0.0003885344134474131,0.0003885344134474131
60,hidden_norm,0.00015,1.0,False,0.10647008876328021,0.0016209089006141895,16.007502510813794,0.00010125932508954423,0.00010125932508954423
60,hidden,0.00015,1.0,False,1.2109621388113738,0.017143792806296278,15.99746215826919,0.0010716570313894784,0.0010716570313894784
60,output_norm,0.00015,1.0,False,0.11754538219965897,0.0015673892710305498,15.983758326988227,9.80613719855891e-05,9.80613719855891e-05
60,output,0.00015,1.0,False,1.5471773725660558,0.003596375876180025,3.1318862070979265,0.0011483098804897208,0.0011483098804897208
