condition,seed,step,layer,learning_rate,lr_multiplier,warmup_active,gradient_norm,update_norm,weight_norm,update_to_weight_ratio,peak_lr_counterfactual_ratio
warmup,20261124,35,input,0.00015,1.0,False,0.7018493545941685,0.006997492657937786,16.00345701928255,0.0004372488175215214,0.0004372488175215214
warmup,20261124,35,hidden_norm,0.00015,1.0,False,0.11865946337564097,0.001791375987562566,16.00190586054155,0.00011194766443288778,0.00011194766443288778
warmup,20261124,35,hidden,0.00015,1.0,False,1.2830972112257064,0.01927816883853068,15.92373323205191,0.0012106563553656395,0.0012106563553656395
warmup,20261124,35,output_norm,0.00015,1.0,False,0.15284508137905636,0.0018267676473769678,15.984027791145186,0.00011428706651704888,0.00011428706651704888
warmup,20261124,35,output,0.00015,1.0,False,1.6765926937046771,0.00404312428306008,3.130646203206037,0.0012914663684831557,0.0012914663684831557
warmup,20261124,36,input,0.00015,1.0,False,0.6707074547912161,0.006947615819744848,16.00336083323699,0.000434134797817938,0.000434134797817938
warmup,20261124,36,hidden_norm,0.00015,1.0,False,0.11692798199795809,0.001781927308021089,16.00209321185555,0.00011135588853468895,0.00011135588853468895
warmup,20261124,36,hidden,0.00015,1.0,False,1.2806631514961966,0.01917793594415671,15.924171105396281,0.0012043286785368573,0.0012043286785368573
warmup,20261124,36,output_norm,0.00015,1.0,False,0.1494928712001978,0.0018156919266255928,15.98360111430303,0.0001135971746067167,0.0001135971746067167
warmup,20261124,36,output,0.00015,1.0,False,1.6330456066772485,0.004012498358088912,3.130156194716509,0.0012818843880256633,0.0012818843880256633
warmup,20261124,37,input,0.00015,1.0,False,0.6883542587483708,0.006922078331931776,16.003257575502733,0.00043254183089122235,0.00043254183089122235
warmup,20261124,37,hidden_norm,0.00015,1.0,False,0.10815406535831537,0.001768537216019953,16.002283163896827,0.00011051780535979993,0.00011051780535979993
warmup,20261124,37,hidden,0.00015,1.0,False,1.301746103964648,0.01913101951844951,15.924615647719024,0.0012013489017042467,0.0012013489017042467
warmup,20261124,37,output_norm,0.00015,1.0,False,0.14142059986900946,0.001818276900548812,15.983202094180662,0.00011376174122273221,0.00011376174122273221
warmup,20261124,37,output,0.00015,1.0,False,1.7027448290773632,0.00400829859878531,3.1296973305288893,0.0012807304270882787,0.0012807304270882787
warmup,20261124,38,input,0.00015,1.0,False,0.6809563910621231,0.006845391972264495,16.00314574346044,0.0004277528982113914,0.0004277528982113914
warmup,20261124,38,hidden_norm,0.00015,1.0,False,0.11728830318501272,0.001739572299429691,16.002463458045348,0.0001087065315906164,0.0001087065315906164
warmup,20261124,38,hidden,0.00015,1.0,False,1.270967465503515,0.01898836883627486,15.925057831044182,0.001192357920312169,0.001192357920312169
warmup,20261124,38,output_norm,0.00015,1.0,False,0.15003841268369117,0.00175278870737633,15.98282016400203,0.00010966704807979514,0.00010966704807979514
warmup,20261124,38,output,0.00015,1.0,False,1.6560930898661947,0.003990355036072279,3.1292551076080666,0.001275177286239989,0.001275177286239989
warmup,20261124,39,input,0.00015,1.0,False,0.6520141485748073,0.006793539885993009,16.003030179792134,0.0004245158454160493,0.0004245158454160493
warmup,20261124,39,hidden_norm,0.00015,1.0,False,0.10777017561387585,0.0017392018188456518,16.002649375017487,0.00010868211744742744,0.00010868211744742744
warmup,20261124,39,hidden,0.00015,1.0,False,1.1995098553886878,0.01880523663545708,15.925507952098833,0.0011808249188672644,0.0011808249188672644
warmup,20261124,39,output_norm,0.00015,1.0,False,0.1324113726439157,0.0017595920705812302,15.982469432690426,0.00011009513129317636,0.00011009513129317636
warmup,20261124,39,output,0.00015,1.0,False,1.5036339835237167,0.003945259089112107,3.128829079794333,0.0012609378743601554,0.0012609378743601554
warmup,20261124,40,input,0.00015,1.0,False,0.6657181084697528,0.006760389681683279,16.002900335294367,0.0004224477775927437,0.0004224477775927437
warmup,20261124,40,hidden_norm,0.00015,1.0,False,0.10969243091505275,0.001739249499758405,16.002844228872693,0.00010868377363946415,0.00010868377363946415
warmup,20261124,40,hidden,0.00015,1.0,False,1.2135266865084928,0.018730019422418667,15.925961684333314,0.0011760683463682925,0.0011760683463682925
warmup,20261124,40,output_norm,0.00015,1.0,False,0.15339777343615701,0.001773120713791841,15.982156635865179,0.00011094377024267318,0.00011094377024267318
warmup,20261124,40,output,0.00015,1.0,False,1.6417585666225485,0.003948814596854772,3.128446258267228,0.0012622286818639254,0.0012622286818639254
warmup,20261124,41,input,0.00015,1.0,False,0.6550131656824678,0.0067160424226914315,16.002756191123225,0.00041968035646364714,0.00041968035646364714
warmup,20261124,41,hidden_norm,0.00015,1.0,False,0.10693417504424783,0.0017324069090336406,16.00304597212576,0.00010825482299127062,0.00010825482299127062
warmup,20261124,41,hidden,0.00015,1.0,False,1.2568592044754994,0.018617608708440547,15.926414607798085,0.0011689767701592276,0.0011689767701592276
warmup,20261124,41,output_norm,0.00015,1.0,False,0.13150630225801013,0.0017598715117944199,15.981853807037517,0.00011011685709573133,0.00011011685709573133
warmup,20261124,41,output,0.00015,1.0,False,1.6307065193097212,0.003911722853052216,3.128078617823433,0.0012505193542015434,0.0012505193542015434
warmup,20261124,42,input,0.00015,1.0,False,0.6654781723864958,0.006704007937920569,16.002606852324504,0.0004189322402147722,0.0004189322402147722
warmup,20261124,42,hidden_norm,0.00015,1.0,False,0.1135727885823115,0.0017477355653845552,16.00325495820654,0.00010921125545702242,0.00010921125545702242
warmup,20261124,42,hidden,0.00015,1.0,False,1.2196409810825044,0.018575922557412004,15.92687504860448,0.0011663256288960235,0.0011663256288960235
warmup,20261124,42,output_norm,0.00015,1.0,False,0.1338187824087625,0.0017882076185886608,15.98158975277213,0.00011189172330484095,0.00011189172330484095
warmup,20261124,42,output,0.00015,1.0,False,1.574143860128282,0.003905083236687501,3.1277438242019566,0.0012485303964060682,0.0012485303964060682
warmup,20261124,43,input,0.00015,1.0,False,0.6438931991841346,0.006643921669729463,16.00245169867736,0.0004151814856143949,0.0004151814856143949
warmup,20261124,43,hidden_norm,0.00015,1.0,False,0.10420223883165318,0.0017192159097312856,16.00347755563059,0.00010742764525741499,0.00010742764525741499
warmup,20261124,43,hidden,0.00015,1.0,False,1.2069649625509056,0.018424845769764324,15.927337676849001,0.0011568063755278792,0.0011568063755278792
warmup,20261124,43,output_norm,0.00015,1.0,False,0.11566717441272378,0.0016993986005160511,15.981344756436892,0.00010633639574239052,0.00010633639574239052
warmup,20261124,43,output,0.00015,1.0,False,1.5573839062360233,0.003890339312414328,3.127423084696952,0.0012439440418056844,0.0012439440418056844
warmup,20261124,44,input,0.00015,1.0,False,0.6876677259028011,0.006689223414832225,16.002282342545172,0.0004180168348265939,0.0004180168348265939
warmup,20261124,44,hidden_norm,0.00015,1.0,False,0.10536223536190364,0.0017261586859406567,16.00371054801477,0.00010785990416171227,0.00010785990416171227
warmup,20261124,44,hidden,0.00015,1.0,False,1.2555377094158244,0.018523409226347428,15.927796723394854,0.0011629611771187486,0.0011629611771187486
warmup,20261124,44,output_norm,0.00015,1.0,False,0.1335203561076954,0.001716614525475729,15.981123034544359,0.00010741513733203493,0.00010741513733203493
warmup,20261124,44,output,0.00015,1.0,False,1.6360239778474663,0.003910885649242328,3.1271387986486214,0.0012506274588554875,0.0012506274588554875
warmup,20261124,45,input,0.00015,1.0,False,0.6881941899827878,0.006685608713052651,16.002107195377558,0.00041779552101637506,0.00041779552101637506
warmup,20261124,45,hidden_norm,0.00015,1.0,False,0.11777545483963413,0.0017530907175251703,16.003947928183063,0.0001095411410604483,0.0001095411410604483
warmup,20261124,45,hidden,0.00015,1.0,False,1.2814289364897935,0.018503933007858107,15.928255894526833,0.0011617049054451914,0.0011617049054451914
warmup,20261124,45,output_norm,0.00015,1.0,False,0.1597415582017255,0.001766700673918973,15.980923409459718,0.00011055060015325495,0.00011055060015325495
warmup,20261124,45,output,0.00015,1.0,False,1.6356365225322085,0.0038847074379708365,3.126874602617844,0.0012423611214592773,0.0012423611214592773
warmup,20261124,46,input,0.00015,1.0,False,0.6496765564866386,0.006606536834344854,16.001912286856427,0.0004128592080692318,0.0004128592080692318
warmup,20261124,46,hidden_norm,0.00015,1.0,False,0.10119144635923674,0.0017290175974583905,16.004206392285532,0.00010803519743983211,0.00010803519743983211
warmup,20261124,46,hidden,0.00015,1.0,False,1.2080551997828712,0.018317129540466822,15.928733925720493,0.001149942589654896,0.001149942589654896
warmup,20261124,46,output_norm,0.00015,1.0,False,0.12939186803054986,0.0017429598155651955,15.980745020145608,0.00010906624274199918,0.00010906624274199918
warmup,20261124,46,output,0.00015,1.0,False,1.5923433909875753,0.0038678200984725046,3.1266333349550415,0.0012370558630048383,0.0012370558630048383
warmup,20261124,47,input,0.00015,1.0,False,0.7019275133442822,0.0066073483119408515,16.00172135191012,0.00041291484626134514,0.00041291484626134514
warmup,20261124,47,hidden_norm,0.00015,1.0,False,0.11148640128568814,0.001713259462062756,16.004455936199065,0.00010704890368610943,0.00010704890368610943
warmup,20261124,47,hidden,0.00015,1.0,False,1.2946841759884655,0.018243611325092668,15.929205751400657,0.0011452932186206777,0.0011452932186206777
warmup,20261124,47,output_norm,0.00015,1.0,False,0.13321711112140325,0.0016969080608707525,15.980579511565834,0.00010618563986635322,0.00010618563986635322
warmup,20261124,47,output,0.00015,1.0,False,1.6888390876699422,0.0038464105941780334,3.126405230991801,0.0012302981571451065,0.0012302981571451065
warmup,20261124,48,input,0.00015,1.0,False,0.6298806189044682,0.0065508240905147765,16.001531802345017,0.0004093873118794012,0.0004093873118794012
warmup,20261124,48,hidden_norm,0.00015,1.0,False,0.09448209877296483,0.0016767291933952764,16.00469427828471,0.00010476483738088489,0.00010476483738088489
warmup,20261124,48,hidden,0.00015,1.0,False,1.1488741413675818,0.01803489359996749,15.929670712478414,0.001132157338684971,0.001132157338684971
warmup,20261124,48,output_norm,0.00015,1.0,False,0.11511898434990549,0.0016690905448208712,15.98042312474597,0.00010444595439004707,0.00010444595439004707
warmup,20261124,48,output,0.00015,1.0,False,1.5361400178742264,0.003826712234597921,3.126186465500034,0.0012240831686877122,0.0012240831686877122
warmup,20261124,49,input,0.00015,1.0,False,0.6436062811023793,0.006560928963446079,16.00133312091012,0.00041002389700095856,0.00041002389700095856
warmup,20261124,49,hidden_norm,0.00015,1.0,False,0.10111081276213867,0.001678793345857876,16.004930647747063,0.00010489225994204427,0.00010489225994204427
warmup,20261124,49,hidden,0.00015,1.0,False,1.1792231281360057,0.017946747250692757,15.93013481784409,0.0011265910462094624,0.0011265910462094624
warmup,20261124,49,output_norm,0.00015,1.0,False,0.13182399047716903,0.001685014888041019,15.980297401825148,0.00010544327465698914,0.00010544327465698914
warmup,20261124,49,output,0.00015,1.0,False,1.547880446468666,0.0038201330054675356,3.126001457762202,0.0012220509353831968,0.0012220509353831968
warmup,20261124,50,input,0.00015,1.0,False,0.6738890628684011,0.006569488758944619,16.0011244391162,0.0004105641940315712,0.0004105641940315712
warmup,20261124,50,hidden_norm,0.00015,1.0,False,0.12432976373989167,0.0016968634785734821,16.005178771582194,0.00010601965168838527,0.00010601965168838527
warmup,20261124,50,hidden,0.00015,1.0,False,1.2651246823835287,0.017895450834503893,15.930609613288404,0.001123337478534188,0.001123337478534188
warmup,20261124,50,output_norm,0.00015,1.0,False,0.16140176901823672,0.0017183531243425325,15.980205740304429,0.00010753010019192639,0.00010753010019192639
warmup,20261124,50,output,0.00015,1.0,False,1.6373323857007502,0.0038070561442462595,3.1258468914442106,0.0012179279012886376,0.0012179279012886376
warmup,20261124,51,input,0.00015,1.0,False,0.6395541820409024,0.006481106767343777,16.0009052295239,0.00040504625671960304,0.00040504625671960304
warmup,20261124,51,hidden_norm,0.00015,1.0,False,0.10709770230381899,0.0016691153127592437,16.005431955488785,0.00010428430281676025,0.00010428430281676025
warmup,20261124,51,hidden,0.00015,1.0,False,1.207536406655206,0.017774197925245254,15.931083399844622,0.0011156929807685653,0.0011156929807685653
warmup,20261124,51,output_norm,0.00015,1.0,False,0.12388326862271376,0.0016420292082023555,15.98012554082134,0.00010275446234810738,0.00010275446234810738
warmup,20261124,51,output,0.00015,1.0,False,1.6070717754695052,0.003801974937526462,3.125712532674486,0.0012163546384329012,0.0012163546384329012
warmup,20261124,52,input,0.00015,1.0,False,0.6460238159340665,0.0064265311507665365,16.000680043554645,0.0004016411260817165,0.0004016411260817165
warmup,20261124,52,hidden_norm,0.00015,1.0,False,0.1036807386382815,0.0016629657202565766,16.00568106383461,0.00010389846665220044,0.00010389846665220044
warmup,20261124,52,hidden,0.00015,1.0,False,1.1941472248241973,0.017579216009653353,15.931554775597787,0.0011034212452747721,0.0011034212452747721
warmup,20261124,52,output_norm,0.00015,1.0,False,0.12948183556318424,0.0016525632865315761,15.98005299751661,0.00010341413052812739,0.00010341413052812739
warmup,20261124,52,output,0.00015,1.0,False,1.5434450915008062,0.003743376601809001,3.1255933222559937,0.0011976531224180832,0.0011976531224180832
warmup,20261124,53,input,0.00015,1.0,False,0.6869450903411378,0.00646221401879405,16.000448752704216,0.0004038770486172695,0.0004038770486172695
warmup,20261124,53,hidden_norm,0.00015,1.0,False,0.12274725930607401,0.0016947276372964127,16.005918130333864,0.00010588131361765642,0.00010588131361765642
warmup,20261124,53,hidden,0.00015,1.0,False,1.2154805959842563,0.017512382221495464,15.932016613263947,0.0010991943233925458,0.0010991943233925458
warmup,20261124,53,output_norm,0.00015,1.0,False,0.1623026011232368,0.0016932300006089307,15.979998342206303,0.00010595933518571018,0.00010595933518571018
warmup,20261124,53,output,0.00015,1.0,False,1.5319787704084904,0.0037133415417091443,3.1254915754231845,0.0011880824030717045,0.0011880824030717045
warmup,20261124,54,input,0.00015,1.0,False,0.6135419379362276,0.006381290748594383,16.000208993309677,0.0003988254622963146,0.0003988254622963146
warmup,20261124,54,hidden_norm,0.00015,1.0,False,0.09712277948392357,0.0016699254259998004,16.006165853102193,0.00010433013385751893,0.00010433013385751893
warmup,20261124,54,hidden,0.00015,1.0,False,1.1170076627387562,0.017226085579350934,15.93247885380623,0.0010811930608798934,0.0010811930608798934
warmup,20261124,54,output_norm,0.00015,1.0,False,0.1304091387852188,0.0016657358217994952,15.979945669919747,0.000104239141747211,0.000104239141747211
warmup,20261124,54,output,0.00015,1.0,False,1.4145751412968484,0.003653089473767613,3.125392765542609,0.00116884172576415,0.00116884172576415
warmup,20261124,55,input,0.00015,1.0,False,0.5933895646637736,0.006276719366740583,15.999970669069889,0.000392295679571109,0.000392295679571109
warmup,20261124,55,hidden_norm,0.00015,1.0,False,0.0987713111893556,0.0016411369789746924,16.00641148962363,0.00010252997556876388,0.00010252997556876388
warmup,20261124,55,hidden,0.00015,1.0,False,1.1174253579128788,0.017018686691125384,15.932931529740886,0.00106814534785126,0.00106814534785126
warmup,20261124,55,output_norm,0.00015,1.0,False,0.12023258257805812,0.0016201529402628879,15.979931185134616,0.00010138672823385125,0.00010138672823385125
warmup,20261124,55,output,0.00015,1.0,False,1.4471543199372436,0.003616514042293575,3.125335866181294,0.001157160125229174,0.001157160125229174
warmup,20261124,56,input,0.00015,1.0,False,0.6434794730442592,0.006219921095473861,15.999731381685198,0.000388751595079513,0.000388751595079513
warmup,20261124,56,hidden_norm,0.00015,1.0,False,0.1119130718618304,0.0016331386127839994,16.00665928740795,0.00010202869839734453,0.00010202869839734453
warmup,20261124,56,hidden,0.00015,1.0,False,1.1905473665964401,0.016871453665578257,15.933374861790664,0.0010588750852800915,0.0010588750852800915
warmup,20261124,56,output_norm,0.00015,1.0,False,0.14583503822050944,0.0016065849998722701,15.979944620788963,0.00010053758245083015,0.00010053758245083015
warmup,20261124,56,output,0.00015,1.0,False,1.5266958078777877,0.003568381902958686,3.125309203255229,0.0011417692365420886,0.0011417692365420886
warmup,20261124,57,input,0.00015,1.0,False,0.6683632412244234,0.006248157107343918,15.999502182683166,0.00039052196974644136,0.00039052196974644136
warmup,20261124,57,hidden_norm,0.00015,1.0,False,0.11758264944359748,0.0016255715781082324,16.006902333724007,0.00010155441347845365,0.00010155441347845365
warmup,20261124,57,hidden,0.00015,1.0,False,1.220887375025585,0.01690610496028302,15.933805829956167,0.0010610211484125716,0.0010610211484125716
warmup,20261124,57,output_norm,0.00015,1.0,False,0.16687680078702938,0.0016479890101158976,15.979973891891035,0.00010312839190257764,0.00010312839190257764
warmup,20261124,57,output,0.00015,1.0,False,1.524446316995031,0.0035390402982913784,3.125298831679935,0.0011323846098867435,0.0011323846098867435
warmup,20261124,58,input,0.00015,1.0,False,0.6583324433600067,0.006268437730472629,15.999262711159767,0.00039179541230361097,0.00039179541230361097
warmup,20261124,58,hidden_norm,0.00015,1.0,False,0.10701509892166257,0.0016339408935860276,16.007151022331666,0.00010207568425552477,0.00010207568425552477
warmup,20261124,58,hidden,0.00015,1.0,False,1.212308984582959,0.016990428495919856,15.934230328304624,0.0010662848563032922,0.0010662848563032922
warmup,20261124,58,output_norm,0.00015,1.0,False,0.13354220138594933,0.0016630857753295312,15.980019161540776,0.0001040728273550567,0.0001040728273550567
warmup,20261124,58,output,0.00015,1.0,False,1.5563704344581062,0.0035474837567124524,3.125300349180441,0.0011350857070881913,0.0011350857070881913
warmup,20261124,59,input,0.00015,1.0,False,0.6267539814035485,0.006248954511899905,15.999015976368188,0.0003905836784668573,0.0003905836784668573
warmup,20261124,59,hidden_norm,0.00015,1.0,False,0.1023889930404683,0.0016336302282873234,16.007409400717638,0.00010205462904035459,0.00010205462904035459
warmup,20261124,59,hidden,0.00015,1.0,False,1.1486045359773687,0.016902880098875233,15.934655553584404,0.0010607621885540559,0.0010607621885540559
warmup,20261124,59,output_norm,0.00015,1.0,False,0.13124820802470155,0.0016829650264204492,15.98008092698327,0.00010531642700123425,0.00010531642700123425
warmup,20261124,59,output,0.00015,1.0,False,1.4943563981816959,0.0035401301090681046,3.125316867429677,0.001132726779150422,0.001132726779150422
warmup,20261124,60,input,0.00015,1.0,False,0.6661853898664137,0.006246422161957006,15.99874823740127,0.00039043193062781976,0.00039043193062781976
warmup,20261124,60,hidden_norm,0.00015,1.0,False,0.10872642329301434,0.0016582130459832764,16.00768082182044,0.00010358858753123862,0.00010358858753123862
warmup,20261124,60,hidden,0.00015,1.0,False,1.2019310635587686,0.016922776658965806,15.935091214453033,0.001061981787943388,0.001061981787943388
warmup,20261124,60,output_norm,0.00015,1.0,False,0.15137842092771978,0.0017229127996479354,15.980159251392784,0.00010781574654819358,0.00010781574654819358
warmup,20261124,60,output,0.00015,1.0,False,1.571834031418316,0.0035290524067821635,3.1253418000942594,0.001129173265681126,0.001129173265681126
warmup,20261124,61,input,0.00015,1.0,False,0.6416767878227336,0.00622503651637906,15.998490458091219,0.0003891014925868056,0.0003891014925868056
warmup,20261124,61,hidden_norm,0.00015,1.0,False,0.09743815816485162,0.0016488481865527798,16.007945346918813,0.00010300186256383913,0.00010300186256383913
warmup,20261124,61,hidden,0.00015,1.0,False,1.1713599136193933,0.01686694116149258,15.93552346214456,0.00105844914361054,0.00105844914361054
warmup,20261124,61,output_norm,0.00015,1.0,False,0.12115348501119458,0.0016759237215109057,15.980252044618704,0.00010487467386819268,0.00010487467386819268
warmup,20261124,61,output,0.00015,1.0,False,1.5023960346230438,0.003528647497327483,3.1253821260470827,0.001129029141083123,0.001129029141083123
warmup,20261124,62,input,0.00015,1.0,False,0.6088570084756213,0.006179937055739874,15.998222349267866,0.00038628898391468403,0.00038628898391468403
warmup,20261124,62,hidden_norm,0.00015,1.0,False,0.09935362971523047,0.0016439122185625127,16.00823023178686,0.00010269169013438263,0.00010269169013438263
warmup,20261124,62,hidden,0.00015,1.0,False,1.152544580489807,0.01683196950239613,15.935977955078195,0.0010562244469616887,0.0010562244469616887
warmup,20261124,62,output_norm,0.00015,1.0,False,0.12512033575150824,0.0016668490458561671,15.980371318492054,0.00010430602722774874,0.00010430602722774874
warmup,20261124,62,output,0.00015,1.0,False,1.4153607037747387,0.0034999911809705355,3.1254464284850694,0.0011198372011984896,0.0011198372011984896
warmup,20261124,63,input,0.00015,1.0,False,0.6586612115371115,0.006183198890899341,15.997951590470949,0.00038649941249867975,0.00038649941249867975
warmup,20261124,63,hidden_norm,0.00015,1.0,False,0.11513986980575472,0.0016730059655677963,16.008511856122002,0.00010450727591696805,0.00010450727591696805
warmup,20261124,63,hidden,0.00015,1.0,False,1.1934942640642192,0.01679323816890211,15.936428355483544,0.0010537642308744636,0.0010537642308744636
warmup,20261124,63,output_norm,0.00015,1.0,False,0.1541888045830142,0.001681010881924708,15.980489186956651,0.00010519145329398032,0.00010519145329398032
warmup,20261124,63,output,0.00015,1.0,False,1.5694200050738771,0.003499212411508894,3.1255162516433677,0.0011195630192833072,0.0011195630192833072
warmup,20261124,64,input,0.00015,1.0,False,0.6371177046138278,0.006179263136808823,15.997676128373717,0.00038626004722330825,0.00038626004722330825
warmup,20261124,64,hidden_norm,0.00015,1.0,False,0.1093229766800392,0.001681599394199475,16.008802337498913,0.00010504217359599147,0.00010504217359599147
warmup,20261124,64,hidden,0.00015,1.0,False,1.1528422275573587,0.016727841778707418,15.93687683713044,0.001049631113401978,0.001049631113401978
warmup,20261124,64,output_norm,0.00015,1.0,False,0.1268510257492883,0.0016648095337694097,15.98061310710203,0.00010417682491978626,0.00010417682491978626
warmup,20261124,64,output,0.00015,1.0,False,1.4670691099502455,0.003468304824752981,3.125591043193315,0.0011096476720158265,0.0011096476720158265
warmup,20261124,65,input,0.00015,1.0,False,0.6347235876874527,0.006207005970996187,15.997392715825596,0.00038800110000774304,0.00038800110000774304
warmup,20261124,65,hidden_norm,0.00015,1.0,False,0.11017807919070864,0.001712026597561961,16.009096664331853,0.00010694086202729623,0.00010694086202729623
warmup,20261124,65,hidden,0.00015,1.0,False,1.181569843897739,0.01689124569381034,15.937333329027817,0.0010598539507889375,0.0010598539507889375
warmup,20261124,65,output_norm,0.00015,1.0,False,0.13411391534007247,0.001676773612164515,15.980746467132006,0.00010492461135111407,0.00010492461135111407
warmup,20261124,65,output,0.00015,1.0,False,1.5104166545869713,0.0034899174241121724,3.1256776172908856,0.0011165314697863767,0.0011165314697863767
warmup,20261124,66,input,0.00015,1.0,False,0.6056150486048029,0.006171059487651484,15.997096477097537,0.00038576122213717756,0.00038576122213717756
warmup,20261124,66,hidden_norm,0.00015,1.0,False,0.0998363287894247,0.001698577783412174,16.009396335728344,0.00010609880271509299,0.00010609880271509299
warmup,20261124,66,hidden,0.00015,1.0,False,1.129401724258799,0.016763488499506707,15.937796628353079,0.0010518071531722733,0.0010518071531722733
warmup,20261124,66,output_norm,0.00015,1.0,False,0.10937517054443338,0.0016408646224791807,15.980895309680104,0.0001026766392421869,0.0001026766392421869
warmup,20261124,66,output,0.00015,1.0,False,1.442818224124681,0.003454259660909848,3.1257762555525033,0.0011050885855229849,0.0011050885855229849
warmup,20261124,67,input,0.00015,1.0,False,0.6576623413114664,0.0061848475592455815,15.996793255547312,0.0003866304615208315,0.0003866304615208315
warmup,20261124,67,hidden_norm,0.00015,1.0,False,0.10349516299202123,0.001684676828294535,16.009711056615828,0.00010522843431320778,0.00010522843431320778
warmup,20261124,67,hidden,0.00015,1.0,False,1.1955543852836412,0.016727054046321053,15.938274076314887,0.001049489672861024,0.001049489672861024
warmup,20261124,67,output_norm,0.00015,1.0,False,0.1339521865440575,0.0016746503893018648,15.981065832136244,0.00010478965588980422,0.00010478965588980422
warmup,20261124,67,output,0.00015,1.0,False,1.5407554970372392,0.0034632734080149684,3.1258956152064816,0.0011079299613100488,0.0011079299613100488
warmup,20261124,68,input,0.00015,1.0,False,0.6444061112982473,0.006197266425442476,15.99649447736512,0.0003874140321313239,0.0003874140321313239
warmup,20261124,68,hidden_norm,0.00015,1.0,False,0.10568172612827426,0.0016841545185619015,16.010026177769554,0.0001051937392145183,0.0001051937392145183
warmup,20261124,68,hidden,0.00015,1.0,False,1.1737435811717714,0.01675307764373173,15.938740667358475,0.0010510916761473485,0.0010510916761473485
warmup,20261124,68,output_norm,0.00015,1.0,False,0.11950944207747381,0.0016576248493516737,15.98124111774612,0.00010372316124502934,0.00010372316124502934
warmup,20261124,68,output,0.00015,1.0,False,1.5258692250102308,0.00346069947891885,3.1260241933611868,0.0011070610030045262,0.0011070610030045262
warmup,20261124,69,input,0.00015,1.0,False,0.6313601252087725,0.006151620930437616,15.996183471030072,0.0003845680403440311,0.0003845680403440311
warmup,20261124,69,hidden_norm,0.00015,1.0,False,0.11325861477969083,0.001652873712362124,16.010345388830803,0.00010323785478826758,0.00010323785478826758
warmup,20261124,69,hidden,0.00015,1.0,False,1.1513801806568336,0.016602057244164817,15.939221097557986,0.0010415852281958986,0.0010415852281958986
warmup,20261124,69,output_norm,0.00015,1.0,False,0.14888081845491186,0.001600496923297838,15.98143516221437,0.00010014725880701662,0.00010014725880701662
warmup,20261124,69,output,0.00015,1.0,False,1.4996917161501915,0.003450011298357255,3.126172176875584,0.001103589662743825,0.001103589662743825
warmup,20261124,70,input,0.00015,1.0,False,0.6123554533342856,0.006117633571971102,15.995878283785169,0.00038245062030588684,0.00038245062030588684
warmup,20261124,70,hidden_norm,0.00015,1.0,False,0.0965014112255477,0.0016429563041734036,16.01066014568362,0.00010261639990005878,0.00010261639990005878
warmup,20261124,70,hidden,0.00015,1.0,False,1.0921601142686626,0.016475855413783845,15.939697220621099,0.0010336366610821893,0.0010336366610821893
warmup,20261124,70,output_norm,0.00015,1.0,False,0.09783132603528903,0.0015745055462898683,15.981630613463857,9.851970580294937e-05,9.851970580294937e-05
warmup,20261124,70,output,0.00015,1.0,False,1.4021688084244512,0.0034339488566059325,3.1263242594644236,0.0010983981735772374,0.0010983981735772374
warmup,20261124,71,input,0.00015,1.0,False,0.6262229107192858,0.006080534704520174,15.995571857235895,0.00038013862578908247,0.00038013862578908247
warmup,20261124,71,hidden_norm,0.00015,1.0,False,0.10235496726306742,0.0016316352177919305,16.010972086189305,0.0001019073176199802,0.0001019073176199802
warmup,20261124,71,hidden,0.00015,1.0,False,1.1640770392410185,0.016319139336535917,15.940163730125887,0.0010237748879388102,0.0010237748879388102
warmup,20261124,71,output_norm,0.00015,1.0,False,0.11948401999985708,0.0015245371541221316,15.981841929013147,9.539183035933515e-05,9.539183035933515e-05
warmup,20261124,71,output,0.00015,1.0,False,1.441860824608402,0.003412971113362225,3.126500315546253,0.0010916266652498067,0.0010916266652498067
warmup,20261124,72,input,0.00015,1.0,False,0.6186919858915481,0.006030881398374297,15.995253437588074,0.00037704194071736414,0.00037704194071736414
warmup,20261124,72,hidden_norm,0.00015,1.0,False,0.09738371635924792,0.0016162415131210366,16.01130709983115,0.00010094375824807464,0.00010094375824807464
warmup,20261124,72,hidden,0.00015,1.0,False,1.1252645875978569,0.01608149680506914,15.94064915440129,0.001008835753757805,0.001008835753757805
warmup,20261124,72,output_norm,0.00015,1.0,False,0.1289437486021641,0.0015326147502195367,15.982064350899616,9.589591911092932e-05,9.589591911092932e-05
warmup,20261124,72,output,0.00015,1.0,False,1.4708704902455054,0.003375260759997893,3.126689678530606,0.0010794997607770603,0.0010794997607770603
warmup,20261124,73,input,0.00015,1.0,False,0.573436751131136,0.00598892016071088,15.994936870929102,0.0003744259954908469,0.0003744259954908469
warmup,20261124,73,hidden_norm,0.00015,1.0,False,0.09364594272703197,0.0015996968600821718,16.011639228680444,9.990837522848723e-05,9.990837522848723e-05
warmup,20261124,73,hidden,0.00015,1.0,False,1.077796336972711,0.016058659332046938,15.94112425567466,0.0010073730732216353,0.0010073730732216353
warmup,20261124,73,output_norm,0.00015,1.0,False,0.1146773370576348,0.0015169677057742237,15.98230917213037,9.491542739139858e-05,9.491542739139858e-05
warmup,20261124,73,output,0.00015,1.0,False,1.4011368570523128,0.003360924261777467,3.1268985425997524,0.0010748427606426724,0.0010748427606426724
