condition,step,layer,seeds,mean_update_to_weight_ratio,std_update_to_weight_ratio,mean_gradient_norm,std_gradient_norm
no_warmup,189,hidden,5,0.0006546407925058046,8.433387479599009e-06,0.8482759402078288,0.02748403591048781
no_warmup,189,hidden_norm,5,7.308311383140396e-05,3.5339744637883164e-06,0.08880694538550099,0.004550140593528643
no_warmup,189,input,5,0.00027525986405586047,3.1415651049268e-06,0.5136381151116971,0.02045512429333114
no_warmup,189,output,5,0.000705227103549806,2.748279401318337e-05,1.0363683965284038,0.022927475433445643
no_warmup,189,output_norm,5,7.259838490260401e-05,4.39247511178877e-06,0.10002506609308182,0.005802227591109865
no_warmup,190,hidden,5,0.0006530980042282198,8.929497662169169e-06,0.8452833883323763,0.028412615644407526
no_warmup,190,hidden_norm,5,7.192790369295284e-05,2.760893062843626e-06,0.08049926944580724,0.003382741822872471
no_warmup,190,input,5,0.00027388708902236495,3.5049756798129855e-06,0.5041864729030548,0.026458306082711772
no_warmup,190,output,5,0.0007039787507039768,2.9722413155927487e-05,1.0277306094309437,0.043662471861491386
no_warmup,190,output_norm,5,7.11442144057057e-05,3.385833856102558e-06,0.08455823145679907,0.006712134603620359
no_warmup,191,hidden,5,0.0006534061134181096,8.874008712521639e-06,0.8391204939142167,0.04011686907741659
no_warmup,191,hidden_norm,5,7.090490444349159e-05,2.1539416417477137e-06,0.08382899640577754,0.01076543440019121
no_warmup,191,input,5,0.0002744306996872041,3.0092891013497046e-06,0.5076927616421824,0.02684711466067547
no_warmup,191,output,5,0.0007034736998489759,2.640017413313386e-05,1.0320722217168048,0.04841827700532605
no_warmup,191,output_norm,5,7.083639701808819e-05,3.3961359693679828e-06,0.09148508346759968,0.01572886895198226
no_warmup,192,hidden,5,0.0006506625524827657,9.73892251876053e-06,0.8483822134387117,0.021503021124906496
no_warmup,192,hidden_norm,5,6.991469159873741e-05,3.0317256641306206e-06,0.09049756132698764,0.007391841389265494
no_warmup,192,input,5,0.00027312294431133626,2.6772887903799624e-06,0.5181413738867517,0.014756019653937583
no_warmup,192,output,5,0.0007001162425270847,2.4103729847448746e-05,1.0399492858978552,0.02278195065397584
no_warmup,192,output_norm,5,7.008264353666911e-05,3.3425187309846234e-06,0.09634650820036493,0.007712351568091578
no_warmup,193,hidden,5,0.0006540041324868527,9.34315354811419e-06,0.8672590026678091,0.03549779919464169
no_warmup,193,hidden_norm,5,7.077031618181231e-05,2.2354995829682234e-06,0.0950172036846322,0.00753232870200804
no_warmup,193,input,5,0.00027479375762552927,2.1183420333308236e-06,0.530021224465506,0.01807884678520886
no_warmup,193,output,5,0.0007039111498951982,1.9338923895239176e-05,1.0623554688432102,0.05432876657792095
no_warmup,193,output_norm,5,7.198930886846073e-05,3.5642153362999444e-06,0.10186208198281672,0.011470864120336509
no_warmup,194,hidden,5,0.0006540009921839688,1.1764389032783785e-05,0.8521637514585724,0.04721116783867069
no_warmup,194,hidden_norm,5,7.035572351529313e-05,3.331152398871948e-06,0.08747939672795077,0.014244031385608015
no_warmup,194,input,5,0.00027404616638734467,1.3856831351628932e-06,0.5183397023804676,0.03159978818352422
no_warmup,194,output,5,0.0007014752419169445,1.9092830144928442e-05,1.0413963303974385,0.054460326612729676
no_warmup,194,output_norm,5,7.262685557977691e-05,2.901327065833619e-06,0.09504145225165854,0.019400796204479886
no_warmup,195,hidden,5,0.0006485793596572645,1.0573287917596647e-05,0.841569370133459,0.041153670989578756
no_warmup,195,hidden_norm,5,7.078246338155217e-05,2.160699819646027e-06,0.08557710983144864,0.013247733762830043
no_warmup,195,input,5,0.0002725437201087582,3.600850751992113e-06,0.5070794434813528,0.022541207606517746
no_warmup,195,output,5,0.0006980898010315908,2.1478295616010864e-05,1.0415091002894543,0.05082420589283934
no_warmup,195,output_norm,5,7.171678694021537e-05,2.203226721530638e-06,0.09212368779219125,0.01725168759375993
no_warmup,196,hidden,5,0.0006492466726377085,8.118113497212538e-06,0.8577647486810653,0.03686395601785418
no_warmup,196,hidden_norm,5,7.126487514979862e-05,3.3150805641348375e-06,0.0867475428880606,0.006587471141073569
no_warmup,196,input,5,0.0002724896149678196,1.6082369401237027e-06,0.5198203613486004,0.03089155171730387
no_warmup,196,output,5,0.0006943164812897242,1.8390000444863213e-05,1.0328618226739044,0.03947520475552019
no_warmup,196,output_norm,5,7.240530949305997e-05,3.4717363362246524e-06,0.09164930247185459,0.005095327198722355
no_warmup,197,hidden,5,0.0006484954961243201,1.3483323850536636e-05,0.8348343512934049,0.03811722868879486
no_warmup,197,hidden_norm,5,7.200153873533282e-05,2.9506262346021445e-06,0.08606132367112491,0.0029607957182269167
no_warmup,197,input,5,0.00027198790517063816,3.141470704783635e-06,0.5040966578848958,0.026947146216423322
no_warmup,197,output,5,0.0006931402226962809,2.174652016315571e-05,1.0188486135077333,0.05083534953310091
no_warmup,197,output_norm,5,7.232223623205847e-05,4.927384797476481e-06,0.08599443332963212,0.009773921769129683
no_warmup,198,hidden,5,0.0006477795161712509,1.2645817573215037e-05,0.8606163165616781,0.05581535013717925
no_warmup,198,hidden_norm,5,7.214717389366403e-05,3.1785122829792823e-06,0.08543490737889714,0.0061324618553063644
no_warmup,198,input,5,0.00027164932293687754,1.6438594964561286e-06,0.5240635118758222,0.039806926294652115
no_warmup,198,output,5,0.000689162066511047,2.204762762794007e-05,1.0293393606836434,0.07686366360680716
no_warmup,198,output_norm,5,7.177675922378788e-05,4.5733125223469415e-06,0.08869794876493983,0.009511720836625572
no_warmup,199,hidden,5,0.0006483476223286824,2.027958325421705e-05,0.8567121825447442,0.07966444661494354
no_warmup,199,hidden_norm,5,7.26560598359062e-05,6.1369685128649705e-06,0.0922857539035162,0.017864366044896295
no_warmup,199,input,5,0.0002722743439223937,4.926656965470907e-06,0.5227648972563347,0.04234630031102916
no_warmup,199,output,5,0.000687758788534016,2.5429846275756896e-05,1.049540319349465,0.1055624666519595
no_warmup,199,output_norm,5,7.299111786438869e-05,8.014440989647585e-06,0.10451513629878917,0.02138351008629729
no_warmup,200,hidden,5,0.000643923854707583,1.7703737256414633e-05,0.8464980929409588,0.03685267430679383
no_warmup,200,hidden_norm,5,7.19595855161323e-05,5.7078220576285074e-06,0.08467513529085222,0.0029147397737073677
no_warmup,200,input,5,0.00027132376418160105,4.111689246226334e-06,0.5172738969380437,0.030922152995018548
no_warmup,200,output,5,0.0006806190388942085,2.1381168754727143e-05,1.0248255883847794,0.03465984536642536
no_warmup,200,output_norm,5,7.212427081475871e-05,5.883555272827986e-06,0.09040407895342512,0.008223982889663344
warmup,1,hidden,5,0.00012038447991778332,4.6293289610138794e-07,1.415947638757749,0.05174146435320884
warmup,1,hidden_norm,5,1.0613714726599742e-05,5.059149205898314e-11,0.12622090389130683,0.002852959541192827
warmup,1,input,5,4.307788913323351e-05,3.292401832476795e-07,0.7650747850138605,0.03598153512196476
warmup,1,output,5,0.00012077775418411068,2.1486091910251734e-06,1.8892036411735913,0.07850715163299943
warmup,1,output_norm,5,1.0613733831664278e-05,7.883974190355874e-11,0.16389641079053313,0.0062921886312898604
warmup,2,hidden,5,0.00018544238567876317,1.757309178113458e-06,1.433230560426843,0.06001975388478039
warmup,2,hidden_norm,5,1.623013904582662e-05,2.544974963700219e-07,0.12252343479880004,0.007232184419647557
warmup,2,input,5,6.61498826336745e-05,3.9382633189233333e-07,0.7838057130436008,0.042161786674564314
warmup,2,output,5,0.00019006798271091515,3.261695765325443e-06,1.8866039491615172,0.050792722429275794
warmup,2,output_norm,5,1.6718444062158692e-05,5.938150299520008e-07,0.1643158597428079,0.014536125249194702
warmup,3,hidden,5,0.00024746784556000317,2.275642774283175e-06,1.3789077661355122,0.02695387826114843
warmup,3,hidden_norm,5,2.182653167522709e-05,3.7052121836136695e-07,0.1210258634905735,0.007377137793304666
warmup,3,input,5,8.838087489566747e-05,4.274231544636134e-07,0.7529737424036302,0.014123226540758621
warmup,3,output,5,0.0002590996284839755,5.1238860343057934e-06,1.8505789463197388,0.05030674684056649
warmup,3,output_norm,5,2.2743425962180214e-05,7.399712925691853e-07,0.15703508159671553,0.01749571020580158
warmup,4,hidden,5,0.000308842625222394,3.930339892062261e-06,1.4267642635122895,0.020560656699154828
warmup,4,hidden_norm,5,2.756626523733753e-05,6.007796794716602e-07,0.130651180872962,0.0030235849117795097
warmup,4,input,5,0.00011040328265417366,9.381268267568634e-07,0.7805966376976038,0.030523869085475223
warmup,4,output,5,0.000326574388624695,8.58088474269551e-06,1.9087341229975212,0.03569816755740552
warmup,4,output_norm,5,2.8782554404911837e-05,1.284940373933455e-06,0.16950158462071677,0.007337285199200992
warmup,5,hidden,5,0.00037187396979320787,5.148184852134378e-06,1.4313078175318423,0.059297109647368736
warmup,5,hidden_norm,5,3.330732972021086e-05,7.256198362289262e-07,0.12292575576131685,0.005307301181083994
warmup,5,input,5,0.00013278241970015683,9.452212467861512e-07,0.7668735888841355,0.031214117819882745
warmup,5,output,5,0.0003976439538653272,9.182639908816028e-06,1.9110162517530853,0.06842513694141539
warmup,5,output_norm,5,3.514332227766234e-05,1.2698378867226393e-06,0.16536279718010888,0.011838298519328674
warmup,6,hidden,5,0.0004325029338994264,5.694307696498751e-06,1.400507291736946,0.052647182974455135
warmup,6,hidden_norm,5,3.912911004021922e-05,1.1468700905657887e-06,0.12757298929920627,0.020291494221601272
warmup,6,input,5,0.00015492380655735487,1.3363142023419284e-06,0.7679757200263141,0.04671336766913566
warmup,6,output,5,0.0004651040402057609,9.850180978103733e-06,1.8720172628406015,0.017415442874418964
warmup,6,output_norm,5,4.148996485067437e-05,1.744806972115031e-06,0.1804028305366264,0.028141826702751956
warmup,7,hidden,5,0.0004938261462243684,5.6249213274455225e-06,1.4010192690806005,0.06844058539333292
warmup,7,hidden_norm,5,4.500906989752887e-05,1.2917678702314663e-06,0.12947919742780384,0.01184512368661971
warmup,7,input,5,0.00017674920260180854,1.3595759646105931e-06,0.7630270076118205,0.03767774659298724
warmup,7,output,5,0.0005321387639938475,9.239381242584498e-06,1.8816778795870674,0.08375069703678426
warmup,7,output_norm,5,4.8167343247219894e-05,1.6302517244894634e-06,0.1690770497592528,0.02164354213145323
warmup,8,hidden,5,0.0005539209465599304,5.184715651264893e-06,1.4305090395789188,0.0258632767759366
warmup,8,hidden_norm,5,5.0154623696489353e-05,1.498763450995503e-06,0.126648373481616,0.008118235395094507
warmup,8,input,5,0.00019809004974612442,1.6903754903718165e-06,0.774801255372441,0.02668073346064328
warmup,8,output,5,0.0005999439587267293,1.1294290047892409e-05,1.9163017984464634,0.07239127485345052
warmup,8,output_norm,5,5.4132171364655115e-05,2.306691506654588e-06,0.17495755792602977,0.00878257170843383
warmup,9,hidden,5,0.0006141274610942947,5.4607929962256105e-06,1.3930659264723935,0.05736954796233629
warmup,9,hidden_norm,5,5.548750521856988e-05,1.3983970561127076e-06,0.1253618635095102,0.006909288836557518
warmup,9,input,5,0.00021979481811709522,2.402586492487177e-06,0.7657106564513224,0.02344163689764953
warmup,9,output,5,0.0006675684969653856,1.2658494692785726e-05,1.8729888421531953,0.10155366035702257
warmup,9,output_norm,5,5.972920918940221e-05,2.643760581877918e-06,0.1670179641109239,0.01981245004436601
warmup,10,hidden,5,0.000675884957518986,4.647157846592246e-06,1.4124402127537619,0.0618662949670741
warmup,10,hidden_norm,5,6.097189128108527e-05,2.064664359840984e-06,0.12646881282380856,0.0034630011035281234
warmup,10,input,5,0.00024204512560378495,2.8954279376133995e-06,0.7697136171585715,0.045674954440128555
warmup,10,output,5,0.000735243069172221,1.2879232194470338e-05,1.88317064607257,0.09563575318554456
warmup,10,output_norm,5,6.565052672005731e-05,3.7658260646759447e-06,0.16702561732612708,0.004829879564193123
warmup,11,hidden,5,0.0007375153899980093,7.014397864908758e-06,1.4175819426292988,0.04444902190443573
warmup,11,hidden_norm,5,6.700941550013416e-05,2.34013291182788e-06,0.1326190348888233,0.007492175801577424
warmup,11,input,5,0.0002640937716255205,3.955508851069767e-06,0.7723212885471968,0.022290978396335252
warmup,11,output,5,0.0008026686622138338,1.5713678577340616e-05,1.8950601741028297,0.07300461183316505
warmup,11,output_norm,5,7.228527699520469e-05,4.748584876965738e-06,0.18130751950752608,0.02171896820591769
warmup,12,hidden,5,0.0007983772282106055,6.071081309383865e-06,1.3924126143666284,0.0192552182008475
warmup,12,hidden_norm,5,7.28561463388093e-05,2.2032495408810994e-06,0.12575930842259986,0.006757944771683512
warmup,12,input,5,0.00028603376209631383,4.740378658782283e-06,0.7582537009517336,0.02604436974468845
warmup,12,output,5,0.0008714945086517455,1.6564006760476127e-05,1.8530802272602753,0.029898909474644027
warmup,12,output_norm,5,7.845122334078568e-05,5.6236622353106734e-06,0.16305177257185938,0.011121898884081903
warmup,13,hidden,5,0.0008581751021213742,6.8546734167196755e-06,1.3835337357772177,0.05530341995734466
warmup,13,hidden_norm,5,7.845367380040653e-05,1.688537812648805e-06,0.12274231500942459,0.012943953568492648
warmup,13,input,5,0.00030695994869970553,5.7291937949969445e-06,0.7454184134499957,0.0318377437815659
warmup,13,output,5,0.0009397562854529341,1.7304737108596968e-05,1.8662977703330719,0.026127572689064876
warmup,13,output_norm,5,8.502476411084592e-05,5.375024589837265e-06,0.16591333416397397,0.020849453924352588
warmup,14,hidden,5,0.0009212281222696465,5.469460376832931e-06,1.4079578011541807,0.05026002661427934
warmup,14,hidden_norm,5,8.447140064506342e-05,1.7993561148583628e-06,0.12542311958075203,0.005969193180541086
warmup,14,input,5,0.00032938324316106907,5.7070735496544656e-06,0.7620891291217895,0.045420664480119693
warmup,14,output,5,0.001010365537135473,1.5849230185027384e-05,1.880059866930181,0.036291489522685474
warmup,14,output_norm,5,9.167048894016605e-05,5.6270855528992195e-06,0.16729645980461558,0.014388963283003627
warmup,15,hidden,5,0.000984727956562161,7.908337536112023e-06,1.412054786572018,0.043400687375945976
warmup,15,hidden_norm,5,9.067415033989503e-05,1.7382544666396178e-06,0.12581674258736714,0.013129302514491653
warmup,15,input,5,0.00035145601388203023,5.441791592480476e-06,0.752188436700014,0.035257848014565024
warmup,15,output,5,0.0010789118475215207,1.6165327852157808e-05,1.8627845852804819,0.05483082717261555
warmup,15,output_norm,5,9.755029658781134e-05,5.799528832007244e-06,0.1624064431270229,0.028704826232838977
warmup,16,hidden,5,0.0010414957418511052,1.1763194729118283e-05,1.3618461811263094,0.07981193668687948
warmup,16,hidden_norm,5,9.53223253689411e-05,3.7175130503494867e-06,0.11791020144989217,0.011992959222053732
warmup,16,input,5,0.00037238396002796565,7.829647578019531e-06,0.7469557787511764,0.048052139932757046
warmup,16,output,5,0.0011419777041828893,1.4840217048762229e-05,1.7847958890831603,0.09866037299973045
warmup,16,output_norm,5,0.00010276659071384956,7.226182179206205e-06,0.15762873950997358,0.021853804446282012
warmup,17,hidden,5,0.0011016194655513293,1.1639213972234563e-05,1.3898180209575508,0.07307371686560345
warmup,17,hidden_norm,5,0.00010107870383210883,3.667794741191776e-06,0.12969462126430567,0.02203476345957571
warmup,17,input,5,0.0003941666766347564,7.389358244413986e-06,0.7562074147201637,0.03280653517315376
warmup,17,output,5,0.0012063590124260005,9.519635574799985e-06,1.870297096199036,0.06044852941061862
warmup,17,output_norm,5,0.00010876886457322479,7.921495672162992e-06,0.17642014291535688,0.03526283102119104
warmup,18,hidden,5,0.0011635078949137408,9.166538323521998e-06,1.3759148014074818,0.05510162735400147
warmup,18,hidden_norm,5,0.00010679107483927309,2.9837284263164853e-06,0.1185535477405754,0.0048027186471063755
warmup,18,input,5,0.0004160945043121901,7.514364893107138e-06,0.7443855282376759,0.04056774621937169
warmup,18,output,5,0.001275003467196493,8.262106487423673e-06,1.813619873316675,0.05888539687926791
warmup,18,output_norm,5,0.00011463212283963046,7.518501208015992e-06,0.15346454137950388,0.010427649038014759
warmup,19,hidden,5,0.001221825697530432,1.2363215549129315e-05,1.3730585351677456,0.06285871892224909
warmup,19,hidden_norm,5,0.0001112734097886663,3.937193556291325e-06,0.12026607003867326,0.006108378621480808
warmup,19,input,5,0.00043634625058483034,8.109687198559189e-06,0.7390504275953897,0.025517762061260784
warmup,19,output,5,0.001339055478238968,1.1502649821726618e-05,1.7985396367028152,0.06867692754924408
warmup,19,output_norm,5,0.00011894528617703433,6.797384966050053e-06,0.15566698314663474,0.010960339842554984
warmup,20,hidden,5,0.0012848075563159044,1.228849766740636e-05,1.3942002303768883,0.04509004004988199
warmup,20,hidden_norm,5,0.00011694124315352237,5.153661680108866e-06,0.12638919359961592,0.0029890989508639873
warmup,20,input,5,0.00045919239639056564,9.479132435814523e-06,0.7597084879561354,0.02993689442388502
warmup,20,output,5,0.0014042531672385922,1.4671451522499053e-05,1.8517929917328384,0.0634766903680865
warmup,20,output_norm,5,0.0001241959764744281,4.8520377656816624e-06,0.1626476241074826,0.008854006060601575
warmup,21,hidden,5,0.0012799898653092772,1.3510244235049195e-05,1.3674683169566557,0.04209723425668244
warmup,21,hidden_norm,5,0.0001169044753933839,5.4949397172872124e-06,0.12274874844016781,0.010988660255033082
warmup,21,input,5,0.0004575449299090685,8.961435518444064e-06,0.7358466500694633,0.028771778105745133
warmup,21,output,5,0.0013993619842724166,1.7848504399131213e-05,1.8050143652798503,0.08000137439115809
warmup,21,output_norm,5,0.00012362574314315366,5.2994363763234635e-06,0.15794196644176223,0.018164224981714012
warmup,22,hidden,5,0.0012728668071480104,1.7667011836145866e-05,1.3403844224198427,0.06621178777357994
warmup,22,hidden_norm,5,0.0001152244331061834,5.497177488220611e-06,0.12112459702123382,0.00805663325880964
warmup,22,input,5,0.0004549760483802768,1.0517251898585594e-05,0.7294161277037785,0.048055796127562014
warmup,22,output,5,0.0013908352887377782,2.1978039106823833e-05,1.7725866598910671,0.06265605745984437
warmup,22,output_norm,5,0.00012167880815586705,5.461145752774257e-06,0.16027751375426105,0.01581727398121945
warmup,23,hidden,5,0.0012631346749305365,1.8548496709867772e-05,1.3309860043149968,0.037558858892154975
warmup,23,hidden_norm,5,0.00011363756010636847,5.362138682532636e-06,0.11479272839115731,0.007720302059054181
warmup,23,input,5,0.00045214404586658237,1.0650804987903038e-05,0.7170529384409885,0.013716537801687079
warmup,23,output,5,0.0013823562696512893,2.3276026733716575e-05,1.747633618648523,0.0412240941942137
warmup,23,output_norm,5,0.00012051063878719395,6.493817856461189e-06,0.14825036418363724,0.015829497487348687
warmup,24,hidden,5,0.0012570845543450897,1.6436461144035294e-05,1.3377768491562072,0.035843058144060094
warmup,24,hidden_norm,5,0.00011343834344632205,4.7772689508848845e-06,0.11973762980956851,0.0040037249287664615
warmup,24,input,5,0.0004504688124270178,1.0268192590805297e-05,0.7324754512364362,0.02466294434717037
warmup,24,output,5,0.001376035715819129,2.2197769493264614e-05,1.7596817605827568,0.034853378775326474
warmup,24,output_norm,5,0.00011922306108681294,5.667876827574216e-06,0.1516186906843951,0.007332397041209393
warmup,25,hidden,5,0.0012485400617311634,1.3717768151719393e-05,1.3210912171171914,0.04723940389413098
warmup,25,hidden_norm,5,0.00011240442182717169,4.631974201363054e-06,0.12352066279995166,0.0056538528660920705
warmup,25,input,5,0.00044784739020018404,1.0730749145290675e-05,0.7196973402933128,0.0252142000206416
warmup,25,output,5,0.0013668948163618312,2.0988160753675738e-05,1.7401339609361774,0.05711078823845308
warmup,25,output_norm,5,0.00011879906188314493,6.248037018493623e-06,0.1696860835791858,0.011369343340519667
warmup,26,hidden,5,0.001244137358571679,1.440156398495815e-05,1.330413619262288,0.045274039360416116
warmup,26,hidden_norm,5,0.00011190006134103229,4.514411767301879e-06,0.11786013769976358,0.011735177144259068
warmup,26,input,5,0.0004458639157592724,1.0900553405033952e-05,0.7169157584548931,0.04025692617235554
warmup,26,output,5,0.0013630385730515446,2.507764086794458e-05,1.7642603364733884,0.07368025007477647
warmup,26,output_norm,5,0.00011788788806384237,5.522481538368988e-06,0.15121121470307103,0.018693694794312564
warmup,27,hidden,5,0.001242670446272476,1.0008991592993828e-05,1.3463712218742305,0.05186397699147493
warmup,27,hidden_norm,5,0.00011156935542717871,5.286883723145603e-06,0.1243390469608999,0.008406401927793142
warmup,27,input,5,0.0004448692161432439,9.20521084018854e-06,0.7243563899510027,0.03508276744849076
warmup,27,output,5,0.0013614288511340198,2.40394349013235e-05,1.7671055596158065,0.03524566564872875
warmup,27,output_norm,5,0.0001177391792120112,5.8269867109434335e-06,0.15418044651443474,0.015524770328711562
warmup,28,hidden,5,0.00123833786684629,1.0104927902337547e-05,1.3161015715992632,0.05855473038936117
warmup,28,hidden_norm,5,0.00011112689662026582,5.1975700417214985e-06,0.11683893732669455,0.005945772699986892
warmup,28,input,5,0.00044327743802956954,9.245249323009302e-06,0.7140233422441652,0.04683793813012192
warmup,28,output,5,0.001358330995374708,1.6901337475949058e-05,1.7349379494164139,0.051858846456389586
warmup,28,output_norm,5,0.00011685315956658418,6.155522540198861e-06,0.14542111232931973,0.018008543317003
warmup,29,hidden,5,0.0012303997965732517,1.2581869008957742e-05,1.290781574274975,0.0673911009623711
warmup,29,hidden_norm,5,0.000109803514653005,5.426411932410601e-06,0.10915575718493457,0.007670802964484511
warmup,29,input,5,0.00044039909521967276,8.060977417781171e-06,0.7012462906241631,0.027596028610425836
warmup,29,output,5,0.0013493814024948115,1.8556359819934505e-05,1.6853901829179463,0.07866625581680974
warmup,29,output_norm,5,0.00011526643947436096,6.016532916999749e-06,0.1311643269174852,0.01099370488056778
warmup,30,hidden,5,0.0012258133595609239,1.118807945330714e-05,1.3037637396245456,0.04042227510431684
warmup,30,hidden_norm,5,0.00011002522007563338,4.968668846398132e-06,0.11777224322151722,0.011572227792510376
warmup,30,input,5,0.00043884067762434576,8.230071734682575e-06,0.7005852188917302,0.04168041590555354
warmup,30,output,5,0.00134137627745176,2.1867969148556328e-05,1.6879537679460335,0.07648189481486742
warmup,30,output_norm,5,0.00011527685170180607,6.128780380981443e-06,0.15130796201492588,0.02386086435304399
warmup,31,hidden,5,0.0012173233227095244,1.25070146527699e-05,1.2908105408812478,0.03243980489617633
warmup,31,hidden_norm,5,0.00010909339658419893,4.648895700002187e-06,0.11640981329870789,0.00676408949846718
warmup,31,input,5,0.0004362881682048317,7.707695739876824e-06,0.6994505801240012,0.031003153894192666
warmup,31,output,5,0.001334601503488359,1.9845550691890096e-05,1.691848039410709,0.028651147023237348
warmup,31,output_norm,5,0.00011333755989870581,6.207279318123517e-06,0.14563900441263367,0.01649075432672546
warmup,32,hidden,5,0.001210143669393988,1.1846104983753151e-05,1.2893384529383434,0.04713772866308941
warmup,32,hidden_norm,5,0.00010751510743385786,4.968633495146187e-06,0.10750411295133702,0.003391397285087511
warmup,32,input,5,0.00043322219429758787,7.701230203012639e-06,0.6929758490387524,0.03600760484545309
warmup,32,output,5,0.0013252859395866726,2.0280306385395925e-05,1.6827282833284651,0.03826850375264633
warmup,32,output_norm,5,0.00011095834627072338,6.913878179681826e-06,0.1299141107347857,0.008156405380199237
warmup,33,hidden,5,0.0012068898248710756,1.542695667398985e-05,1.3105156909176534,0.07946043063095576
warmup,33,hidden_norm,5,0.00010741368283658115,3.864415556515957e-06,0.11301984709243966,0.01989704188384838
warmup,33,input,5,0.0004326669646586961,8.826482341186235e-06,0.7070634232895858,0.05720165848931976
warmup,33,output,5,0.0013186232300272007,1.6666921018666525e-05,1.7094141710246227,0.08387475173792218
warmup,33,output_norm,5,0.0001102651992916492,5.970644327842672e-06,0.1404546996121731,0.031381800088389415
warmup,34,hidden,5,0.001202021333358486,1.2603084790218645e-05,1.3062661417988923,0.05480595013131224
warmup,34,hidden_norm,5,0.00010696370213770121,3.7111216285543518e-06,0.11949750212388299,0.006768502674401061
warmup,34,input,5,0.00043089951724430316,9.991334772402892e-06,0.7067897693216982,0.03931920041523258
warmup,34,output,5,0.0013153049608126159,1.8060117290416976e-05,1.7109635277020316,0.01879686496501418
warmup,34,output_norm,5,0.0001095106845913617,5.254559491424555e-06,0.15287740158930996,0.010653691797010853
warmup,35,hidden,5,0.0011971529130093133,1.2984796475021363e-05,1.2668611654309976,0.04054142627337602
warmup,35,hidden_norm,5,0.00010655052344659964,3.6048490689435522e-06,0.10923048683716552,0.006616158086863775
warmup,35,input,5,0.00042965017866530755,9.753472534473776e-06,0.689296533851358,0.03357259691217565
warmup,35,output,5,0.0013085370164744297,1.9529930494267536e-05,1.652594221609327,0.025893046441342993
warmup,35,output_norm,5,0.00010911851665070354,4.717415666698687e-06,0.1354555654354034,0.010725087679274088
warmup,36,hidden,5,0.0011895931016552288,1.3023182010218423e-05,1.2478064656896692,0.04058999608894499
warmup,36,hidden_norm,5,0.00010593492670202258,3.4119130403603445e-06,0.10941269075141376,0.005500267657993898
warmup,36,input,5,0.0004273784621491022,9.425185770175115e-06,0.6778659033664314,0.029709976881115957
warmup,36,output,5,0.001300336600553923,2.0113605119322318e-05,1.6480014273059804,0.03850033122432057
warmup,36,output_norm,5,0.00010833666867476569,4.462647066755463e-06,0.13343157625308807,0.014743925237721417
warmup,37,hidden,5,0.0011810471421957608,1.3592777592721361e-05,1.2274824903109898,0.046246774319652476
warmup,37,hidden_norm,5,0.00010536210167830405,3.269321756253514e-06,0.10360467003686576,0.006408956141562935
warmup,37,input,5,0.00042464124596739404,8.448014799248201e-06,0.6640222680376053,0.015398139239200508
warmup,37,output,5,0.0012912299271969747,1.956002367813205e-05,1.615104840596657,0.05811997737184453
warmup,37,output_norm,5,0.00010827914502911948,4.641045078439855e-06,0.13297723943322906,0.011301917125152596
warmup,38,hidden,5,0.0011760188570293856,1.2057316677405763e-05,1.262119060474724,0.046127178157580384
warmup,38,hidden_norm,5,0.0001042573061664753,3.2151442895129635e-06,0.10917781194443672,0.008093421476244225
warmup,38,input,5,0.00042283554289820186,6.841340501533855e-06,0.6887104961103867,0.020564055825974547
warmup,38,output,5,0.0012863688905867085,1.8978485062992418e-05,1.6527122651082031,0.07605267192891331
warmup,38,output_norm,5,0.00010578221927413095,4.192113017419196e-06,0.13500984509334435,0.013467663775863352
warmup,39,hidden,5,0.0011696842611435855,8.075979783787736e-06,1.2285062747616924,0.06349158476547576
warmup,39,hidden_norm,5,0.00010390955210375552,3.569037145388137e-06,0.10783019700080798,0.011776998152756287
warmup,39,input,5,0.00042040526029652495,7.933673291329462e-06,0.6600813144219171,0.03970804311104957
warmup,39,output,5,0.0012800921928883525,2.5840349980623627e-05,1.6078180085084164,0.09596884381128964
warmup,39,output_norm,5,0.00010475239542285185,5.029471131134335e-06,0.12936162063129542,0.02340409845556863
warmup,40,hidden,5,0.0011646978453644606,7.913341220925027e-06,1.2479074702912758,0.06022164866016617
warmup,40,hidden_norm,5,0.00010417176692899606,4.064346081614862e-06,0.1170204113914872,0.007972873252993949
warmup,40,input,5,0.0004186879290645061,7.30691239423952e-06,0.6722103799165629,0.036101276409898526
warmup,40,output,5,0.0012767222480681915,2.4683277574612855e-05,1.6559774395784737,0.058611438729693786
warmup,40,output_norm,5,0.00010420607330391453,5.326114150984679e-06,0.14429889119130285,0.012290027991900255
warmup,41,hidden,5,0.0011601844207988887,1.0948565798461572e-05,1.2557673454567344,0.00939888231976733
warmup,41,hidden_norm,5,0.0001039463002375498,3.906253334623108e-06,0.11114947867427136,0.004929778932531459
warmup,41,input,5,0.0004175432068175357,9.153844506816234e-06,0.6697136515852454,0.024827754502864997
warmup,41,output,5,0.0012733653220006302,2.827426153487734e-05,1.644674631312944,0.017585581890340606
warmup,41,output_norm,5,0.00010397631008077946,5.880245931331529e-06,0.13808563775665847,0.005813917272010074
warmup,42,hidden,5,0.0011581361678184114,1.0392719731352773e-05,1.249171208391368,0.03561209775784112
warmup,42,hidden_norm,5,0.00010386538376491355,4.211822199529474e-06,0.1129112798490139,0.004129404163823445
warmup,42,input,5,0.0004171216019737238,1.0267404699000531e-05,0.6805534813366168,0.025394144772012475
